priority1,priority2,type,package_name,field_name,method_name,startline,endline,label,s1,s2,s3,s4,addr,_package,_class,_method,rank_score,s4_rank
M,V,EI_EXPOSE_REP2,org.jmeld.ui.FileComparison,diffNode,<init>(Lorg/jmeld/ui/JMeldPanel;Lorg/jmeld/util/node/JMDiffNode;)V,32,32,0,0.0,1.0,1.0,1.0,EI2,org.jmeld.ui,org.jmeld.ui.FileComparison,org.jmeld.ui.FileComparison.<init>,0.0019794630706420884,0.0019794630706420884
M,V,EI_EXPOSE_REP2,org.jmeld.ui.FileComparison,mainPanel,<init>(Lorg/jmeld/ui/JMeldPanel;Lorg/jmeld/util/node/JMDiffNode;)V,31,31,0,0.0,1.0,1.0000000000000002,1.0,EI2,org.jmeld.ui,org.jmeld.ui.FileComparison,org.jmeld.ui.FileComparison.<init>,0.0019794630706420884,0.0019794630706420884
M,V,EI_EXPOSE_REP2,org.jmeld.ui.FileComparison,mainPanel,<init>(Lorg/jmeld/ui/JMeldPanel;Ljava/io/File;Ljava/io/File;)V,36,36,0,0.0,1.0,1.0000000000000002,1.0,EI2,org.jmeld.ui,org.jmeld.ui.FileComparison,org.jmeld.ui.FileComparison.<init>,0.0019794630706420884,0.0019794630706420884
L,V,MC_OVERRIDABLE_METHOD_CALL_IN_CONSTRUCTOR,org.jmeld.ui.AbstractBarDialog,NO_FIELD,<init>(Lorg/jmeld/ui/JMeldPanel;)V,31,31,0,0.0,0.0,0.5157727822848734,0.7071067811865482,MC,org.jmeld.ui,org.jmeld.ui.AbstractBarDialog,org.jmeld.ui.AbstractBarDialog.<init>,0.0027836199430904367,0.001968316538005361
M,V,EI_EXPOSE_REP2,org.jmeld.ui.util.TabIcon,tabbedPane,paintIcon(Ljava/awt/Component;Ljava/awt/Graphics;II)V,167,167,0,0.0,0.0,0.20768048276815199,0.3423487180057758,EI2,org.jmeld.ui.util,org.jmeld.ui.util.TabIcon,org.jmeld.ui.util.TabIcon.paintIcon,0.005567239886180873,0.0019059374378646433
L,D,REC_CATCH_EXCEPTION,org.jmeld.ui.FileComparison,NO_FIELD,done()V,130,130,0,0.0,1.0,1.0,1.0000000000000002,REC,org.jmeld.ui,org.jmeld.ui.FileComparison,org.jmeld.ui.FileComparison.done,0.0014845973029815663,0.0014845973029815667
M,V,EI_EXPOSE_REP2,org.jmeld.ui.DirectoryComparison,filter,<init>(Lorg/jmeld/ui/JMeldPanel;Ljava/io/File;Ljava/io/File;Lorg/jmeld/settings/util/Filter;)V,31,31,0,0.0,1.0,0.8768428745775958,1.0,EI2,org.jmeld.ui,org.jmeld.ui.DirectoryComparison,org.jmeld.ui.DirectoryComparison.<init>,0.0014845973029815663,0.0014845973029815663
M,V,EI_EXPOSE_REP2,org.jmeld.ui.DirectoryComparison,mainPanel,<init>(Lorg/jmeld/ui/JMeldPanel;Ljava/io/File;Ljava/io/File;Lorg/jmeld/settings/util/Filter;)V,28,28,0,0.0,1.0,1.0000000000000002,1.0,EI2,org.jmeld.ui,org.jmeld.ui.DirectoryComparison,org.jmeld.ui.DirectoryComparison.<init>,0.0014845973029815663,0.0014845973029815663
M,V,MS_EXPOSE_REP,org.jmeld.ui.StatusBar,instance,getInstance()Lorg/jmeld/ui/StatusBar;,53,53,0,0.0,1.0,0.8717589862077267,1.0000000000000002,MS,org.jmeld.ui,org.jmeld.ui.StatusBar,org.jmeld.ui.StatusBar.getInstance,0.0013918099715452183,0.0013918099715452186
M,V,EI_EXPOSE_REP,org.jmeld.vc.svn.BlameData,targetList,getTargetList()Ljava/util/List;,40,40,0,0.0,1.0,1.0000000000000002,1.0000000000000002,EI,org.jmeld.vc.svn,org.jmeld.vc.svn.BlameData,org.jmeld.vc.svn.BlameData.getTargetList,0.0013918099715452183,0.0013918099715452186
M,V,EI_EXPOSE_REP,org.jmeld.vc.svn.InfoData,entryList,getEntryList()Ljava/util/List;,37,37,0,0.0,1.0,1.0000000000000002,1.0000000000000002,EI,org.jmeld.vc.svn,org.jmeld.vc.svn.InfoData,org.jmeld.vc.svn.InfoData.getEntryList,0.0013918099715452183,0.0013918099715452186
M,V,EI_EXPOSE_REP,org.apache.commons.jrcs.diff.Chunk,chunk,chunk()Ljava/util/List;,199,199,0,0.0,1.0,1.0000000000000002,1.0000000000000002,EI,org.apache.commons.jrcs.diff,org.apache.commons.jrcs.diff.Chunk,org.apache.commons.jrcs.diff.Chunk.chunk,0.0013918099715452183,0.0013918099715452186
M,V,EI_EXPOSE_REP,org.jmeld.vc.svn.LogData,entryList,getEntryList()Ljava/util/List;,37,37,0,0.0,1.0,1.0000000000000002,1.0000000000000002,EI,org.jmeld.vc.svn,org.jmeld.vc.svn.LogData,org.jmeld.vc.svn.LogData.getEntryList,0.0013918099715452183,0.0013918099715452186
M,V,EI_EXPOSE_REP,org.jmeld.vc.svn.StatusData,targetList,getTargetList()Ljava/util/List;,39,39,0,0.0,1.0,1.0000000000000002,1.0000000000000002,EI,org.jmeld.vc.svn,org.jmeld.vc.svn.StatusData,org.jmeld.vc.svn.StatusData.getTargetList,0.0013918099715452183,0.0013918099715452186
M,V,EI_EXPOSE_REP,org.jmeld.settings.util.Filter,rules,getRules()Ljava/util/List;,108,108,0,0.0,1.0,1.0000000000000002,1.0000000000000002,EI,org.jmeld.settings.util,org.jmeld.settings.util.Filter,org.jmeld.settings.util.Filter.getRules,0.0013918099715452183,0.0013918099715452186
M,V,EI_EXPOSE_REP,org.jmeld.ui.search.SearchHits,searchHits,getSearchHits()Ljava/util/List;,43,43,0,0.0,1.0,1.0000000000000002,1.0000000000000002,EI,org.jmeld.ui.search,org.jmeld.ui.search.SearchHits,org.jmeld.ui.search.SearchHits.getSearchHits,0.0013918099715452183,0.0013918099715452186
M,V,EI_EXPOSE_REP,org.jmeld.vc.svn.DiffData,targetList,getTargetList()Ljava/util/List;,41,41,0,0.0,1.0,1.0000000000000002,1.0000000000000002,EI,org.jmeld.vc.svn,org.jmeld.vc.svn.DiffData,org.jmeld.vc.svn.DiffData.getTargetList,0.0013918099715452183,0.0013918099715452186
M,V,EI_EXPOSE_REP,org.jmeld.settings.FilterSettings,filters,getFilters()Ljava/util/List;,67,67,0,0.0,1.0,1.0000000000000002,1.0000000000000002,EI,org.jmeld.settings,org.jmeld.settings.FilterSettings,org.jmeld.settings.FilterSettings.getFilters,0.0013918099715452183,0.0013918099715452186
L,D,REC_CATCH_EXCEPTION,org.jmeld.util.conf.ConfigurationPersister,NO_FIELD,load(Ljava/lang/Class;Ljava/io/File;)Lorg/jmeld/util/conf/AbstractConfiguration;,35,35,0,0.0,1.0,1.0,1.0000000000000002,REC,org.jmeld.util.conf,org.jmeld.util.conf.ConfigurationPersister,org.jmeld.util.conf.ConfigurationPersister.load,0.0013918099715452183,0.0013918099715452186
L,D,BC_UNCONFIRMED_CAST,org.jmeld.ui.swing.GradientLabel,NO_FIELD,paint(Ljava/awt/Graphics;)V,63,63,0,0.0,1.0,1.0000000000000002,1.0000000000000002,BC,org.jmeld.ui.swing,org.jmeld.ui.swing.GradientLabel,org.jmeld.ui.swing.GradientLabel.paint,0.0013918099715452183,0.0013918099715452186
M,V,EI_EXPOSE_REP2,org.jmeld.ui.Option,mainPanel,<init>(Lorg/jmeld/ui/JMeldPanel;Z)V,13,13,0,0.0,1.0,1.0000000000000002,1.0,EI2,org.jmeld.ui,org.jmeld.ui.Option,org.jmeld.ui.Option.<init>,0.0013918099715452183,0.0013918099715452183
M,V,EI_EXPOSE_REP2,org.jmeld.util.prefs.TabbedPanePreference,target,<init>(Ljava/lang/String;Ljavax/swing/JTabbedPane;)V,40,40,0,0.0,1.0,0.7829572904075915,1.0,EI2,org.jmeld.util.prefs,org.jmeld.util.prefs.TabbedPanePreference,org.jmeld.util.prefs.TabbedPanePreference.<init>,0.0013918099715452183,0.0013918099715452183
M,V,EI_EXPOSE_REP2,org.jmeld.util.prefs.ComboBoxPreference,target,<init>(Ljava/lang/String;Ljavax/swing/JComboBox;)V,39,39,0,0.0,1.0,0.7759688644832721,1.0,EI2,org.jmeld.util.prefs,org.jmeld.util.prefs.ComboBoxPreference,org.jmeld.util.prefs.ComboBoxPreference.<init>,0.0013918099715452183,0.0013918099715452183
M,V,EI_EXPOSE_REP2,org.jmeld.util.conf.AbstractConfigurationElement,configuration,init(Lorg/jmeld/util/conf/AbstractConfiguration;)V,13,13,0,0.0,1.0,0.7749732961072625,1.0,EI2,org.jmeld.util.conf,org.jmeld.util.conf.AbstractConfigurationElement,org.jmeld.util.conf.AbstractConfigurationElement.init,0.0013918099715452183,0.0013918099715452183
M,V,EI_EXPOSE_REP2,org.jmeld.util.prefs.FileChooserPreference,target,<init>(Ljava/lang/String;Ljavax/swing/JFileChooser;)V,36,36,0,0.0,1.0,0.8768428745775958,1.0,EI2,org.jmeld.util.prefs,org.jmeld.util.prefs.FileChooserPreference,org.jmeld.util.prefs.FileChooserPreference.<init>,0.0013918099715452183,0.0013918099715452183
M,V,EI_EXPOSE_REP2,org.jmeld.ui.settings.SaveSettingsDialog,meldPanel,<init>(Lorg/jmeld/ui/JMeldPanel;)V,34,34,0,0.0,1.0,1.0000000000000002,1.0,EI2,org.jmeld.ui.settings,org.jmeld.ui.settings.SaveSettingsDialog,org.jmeld.ui.settings.SaveSettingsDialog.<init>,0.0013918099715452183,0.0013918099715452183
M,V,EI_EXPOSE_REP2,org.jmeld.util.prefs.WindowPreference,target,<init>(Ljava/lang/String;Ljava/awt/Window;)V,37,37,0,0.0,1.0,0.8768428745775958,1.0,EI2,org.jmeld.util.prefs,org.jmeld.util.prefs.WindowPreference,org.jmeld.util.prefs.WindowPreference.<init>,0.0013918099715452183,0.0013918099715452183
L,V,MC_OVERRIDABLE_METHOD_CALL_IN_CONSTRUCTOR,org.jmeld.ui.settings.FilterSettingsPanel,NO_FIELD,<init>()V,41,41,0,0.0,1.0,1.0,0.9999999999999998,MC,org.jmeld.ui.settings,org.jmeld.ui.settings.FilterSettingsPanel,org.jmeld.ui.settings.FilterSettingsPanel.<init>,0.0013918099715452183,0.0013918099715452181
L,V,MC_OVERRIDABLE_METHOD_CALL_IN_CONSTRUCTOR,org.jmeld.ui.settings.EditorSettingsPanel,NO_FIELD,<init>()V,45,45,0,0.0,1.0,1.0,0.9999999999999998,MC,org.jmeld.ui.settings,org.jmeld.ui.settings.EditorSettingsPanel,org.jmeld.ui.settings.EditorSettingsPanel.<init>,0.0013918099715452183,0.0013918099715452181
L,V,MC_OVERRIDABLE_METHOD_CALL_IN_CONSTRUCTOR,org.jmeld.ui.settings.FolderSettingsPanel,NO_FIELD,<init>()V,28,28,0,0.0,1.0,1.0,0.9999999999999998,MC,org.jmeld.ui.settings,org.jmeld.ui.settings.FolderSettingsPanel,org.jmeld.ui.settings.FolderSettingsPanel.<init>,0.0013918099715452183,0.0013918099715452181
L,D,REC_CATCH_EXCEPTION,org.jmeld.ui.DirectoryComparison,NO_FIELD,done()V,98,98,0,0.0,1.0,1.0,1.0000000000000002,REC,org.jmeld.ui,org.jmeld.ui.DirectoryComparison,org.jmeld.ui.DirectoryComparison.done,0.0012371644191513053,0.0012371644191513055
